エリア,No.,落札日,案件名,機関（発注者名）,落札会社名,落札価格（円）,支店名,電話番号,担当者,メールアドレス,Mazricaコンタクト,アプローチ方法,ステータス,最終接点日,Malme担当,アクション履歴
九州,1496,2026/2/4,令和7年度九州地方建設リサイクル推進検討業務,国土交通省(MLIT) 九州地方整備局,日本工営株式会社,6534000,,,,,,,,,,
九州,1497,2026/2/25,令和7年度 広川八女バイパス水文調査業務,国土交通省(MLIT) 九州地方整備局,日本地研株式会社,15560000,,,,,,,,,,
九州,1498,2026/3/25,令和7・8年度 佐伯管内道路防災点検外業務,国土交通省(MLIT) 九州地方整備局,日本地研株式会社,38610000,,,,,,,,,,
九州,1499,2026/2/25,令和7年度 広川八女バイパス(南部地区)地質調査業務,国土交通省(MLIT) 九州地方整備局,日本地研株式会社,22560000,,,,,,,,,,
九州,1500,2026/2/26,令和7年度みやこ行橋バイパス地質調査(その2)業務,国土交通省(MLIT) 九州地方整備局,日本地研株式会社,13860000,,,,,,,,,,
九州,1501,2026/2/16,令和7年度 矢部清和道路地質調査(その1)業務,国土交通省(MLIT) 九州地方整備局,八洲開発株式会社,17200000,,,,,,,,,,
九州,1502,2026/2/20,令和7年度阿久根川内道路(西目ー大川)予備修正設計業務,国土交通省(MLIT) 九州地方整備局,八千代エンジニヤリング株式会社,20700000,,,,,,,,,,
九州,1503,2026/3/10,山国川水系河川水辺の国勢調査(河川環境基図外)業務,国土交通省(MLIT) 九州地方整備局,八千代エンジニヤリング株式会社,30470000,,,,,,,,,,
九州,1504,2026/3/6,令和7年度川辺川周辺移植検討等(動物)業務,国土交通省(MLIT) 九州地方整備局,八千代エンジニヤリング株式会社,39996000,,,,,,,,,,
九州,1505,2026/3/16,令和7年度六角川水系洪水調節施設概略検討業務,国土交通省(MLIT) 九州地方整備局,八千代エンジニヤリング株式会社,36311000,,,,,,,,,,
九州,1506,2026/2/20,令和7年度阿久根川内道路(西目-大川)予備修正設計業務,国土交通省(MLIT) 九州地方整備局,八千代エンジニヤリング株式会社,20700000,,,,,,,,,,
九州,1507,2026/3/4,令和7年度鹿児島北BPトンネル地下水解析外管内地下水調査業務,国土交通省(MLIT) 九州地方整備局,八千代エンジニヤリング株式会社,51733000,,,,,,,,,,
九州,1508,2026/2/24,令和7年度球磨川流域護岸詳細設計外(その2)業務,国土交通省(MLIT) 九州地方整備局,八千代エンジニヤリング株式会社,35360000,,,,,,,,,,
九州,1509,2026/2/16,令和7年度本明川ダム基礎処理解析評価業務,国土交通省(MLIT) 九州地方整備局,八千代エンジニヤリング株式会社,24860000,,,,,,,,,,
九州,1510,2026/1/26,令和7年度 福岡国道管内交通結節点計画検討外業務,国土交通省(MLIT) 九州地方整備局,八千代エンジニヤリング株式会社,20999000,,,,,,,,,,
九州,1511,2025/12/22,令和7年度大淀川金田地区今平橋予備設計外業務,国土交通省(MLIT) 九州地方整備局,八千代エンジニヤリング株式会社,26780000,,,,,,,,,,
九州,1512,2026/3/3,令和7年度 荒尾道路地質調査(その4)業務,国土交通省(MLIT) 九州地方整備局,肥後地質調査株式会社,18900000,,,,,,,,,,
九州,1513,2026/2/24,令和7年度川内川・鶴田ダム管内電気通信設備設計業務,国土交通省(MLIT) 九州地方整備局,福岡芝浦電子株式会社,32300000,,,,,,,,,,
九州,1514,2026/2/16,令和7年度球磨川流域管内用地調査等業務,国土交通省(MLIT) 九州地方整備局,平和総合コンサルタント株式会社,16660000,,,,,,,,,,
九州,1515,2026/2/4,令和7年度筑後川石井地区外物件調査等業務,国土交通省(MLIT) 九州地方整備局,平和総合コンサルタント株式会社,30630000,,,,,,,,,,
九州,1516,2025/12/23,令和7年度潮見地区外用地調査等業務,国土交通省(MLIT) 九州地方整備局,平和総合コンサルタント株式会社,30960000,,,,,,,,,,
九州,1517,2026/2/25,R7大隅管内道路改築測量設計業務,国土交通省(MLIT) 九州地方整備局,霧島エンジニアリング株式会社,13980000,,,,,,,,,,
九州,1518,2026/2/25,令和7年度喜入防災外測量業務,国土交通省(MLIT) 九州地方整備局,霧島エンジニアリング株式会社,14110000,,,,,,,,,,
九州,1519,2026/2/9,令和7年度志布志港湾事務所建築物等点検業務,国土交通省(MLIT) 九州地方整備局 志布志港湾事務所,有限会社小野設計,320100,,,,,,,,,,
九州,1520,2025/8/8,令和7年度鹿児島国道管内災害復旧測量設計業務,国土交通省(MLIT) 九州地方整備局,令和7・8年度鹿児島国道管内防災点検設計(その1)業務日本工営・萩原技,22869000,,,,,,,,,,
九州,1521,2026/1/28,令和7年度九州における川づくり技術向上検討業務,国土交通省(MLIT) 九州地方整備局,令和7年度九州における川づくり技術向上検討業務八千代・建設環境研究所設,19998000,,,,,,,,,,
九州,1522,2026/2/18,令和7年度 熊本環状連絡道路橋梁予備設計(その1)業務,国土交通省(MLIT) 九州地方整備局,令和7年度熊本環状連絡道路橋梁予備設計(その1)業務千代田コンサルタン,29410000,,,,,,,,,,
九州,1523,2026/3/6,令和7年度 隈上川下御所橋修正設計業務,国土交通省(MLIT) 九州地方整備局,令和7年度隈上川下御所橋修正設計業務千代田コンサルタント・国土開発コンサルタント設計共同体,,,,,,,,,,,
九州,1524,2025/7/17,令和7年度志布志港長周期波対策検討業務,国土交通省(MLIT) 九州地方整備局 志布志港湾事務所,令和7年度志布志港長周期波対策検討業務沿岸技術研究センター・三洋コンサルタント設計共同体,23650000,,,,,,,,,,
九州,1525,2025/4/1,令和7年度鹿児島国道事務所管内事業監理業務,国土交通省(MLIT) 九州地方整備局 鹿児島国道事務所,令和7年度鹿児島国道事務所管内事業監理業務九州地域づくり協会・コバルト技建・アイ・デベロップ・コンサルタンツ設計共同体,188804000,,,,,,,,,,
九州,1526,2026/3/4,令和7年度 蘇陽五ヶ瀬道路新岩神橋橋梁詳細設計業務,国土交通省(MLIT) 九州地方整備局,令和7年度蘇陽五ヶ瀬道路新岩神橋橋梁詳細設計業務千代田コンサルタント,29450000,,,,,,,,,,
九州,1527,2025/12/24,令和7年度筑後川・矢部川三次元管内図作成業務,国土交通省(MLIT) 九州地方整備局,令和7年度筑後川・矢部川三次元管内図作成業務国際航業・東亜建設技術設計,20570000,,,,,,,,,,
九州,1528,2026/1/28,令和7年度筑後川河川事務所管内維持管理検討業務,国土交通省(MLIT) 九州地方整備局,令和7年度筑後川河川事務所管内維持管理検討業務河川利用協会・西技・東コ,22935000,,,,,,,,,,
九州,1529,2026/2/26,令和7年度 白川縦横断測量業務,国土交通省(MLIT) 九州地方整備局,令和7年度白川縦横断測量業務エアロトヨタ・ARIAKE設計共同体,39050000,,,,,,,,,,
九州,1530,2026/2/24,令和7年度 矢部清和道路5号橋橋梁予備設計業務,国土交通省(MLIT) 九州地方整備局,令和7年度矢部清和道路5号橋橋梁予備設計業務千代田コンサルタント・国,17430000,,,,,,,,,,
九州,1531,2026/2/27,令和7年度油津・夏井道路(6号橋)橋梁詳細設計業務,国土交通省(MLIT) 九州地方整備局,令和7年度油津・夏井道路(6号橋)橋梁詳細設計業務橋梁コンサルタント・,121150000,,,,,,,,,,
九州,1532,2026/2/26,令和7年度 緑川下流縦横断測量業務,国土交通省(MLIT) 九州地方整備局,令和7年度緑川下流縦横断測量業務パスコ・水野建設コンサルタント設計共,44500000,,,,,,,,,,
九州,1533,2026/2/26,令和7年度 緑川上流縦横断測量業務,国土交通省(MLIT) 九州地方整備局,令和7年度緑川上流縦横断測量業務アジア航測・大成ジオテック設計共同体,43010000,,,,,,,,,,
NEXCO,1534,2024-06-28 00:00:00,今治小松自動車道 今治湯ノ浦インターチェンジ改築工事,西日本高速道路株式会社(NEXCO),若築建設株式会社・株式会社二神組特定JV,1196627598,,,,,,,,,神杉,
NEXCO,1535,2025-12-11 00:00:00,近畿自動車道 淀川橋支承取替工事,西日本高速道路株式会社(NEXCO) 関西支社,エム・エムブリッジ株式会社,36620000,,,,,,,,,神杉,
NEXCO,1536,2025-10-03 00:00:00,第二神明道路 皿池高架橋(鋼上部工)工事,西日本高速道路株式会社(NEXCO) 関西支社,株式会社横河ブリッジ,1537800000,,,,,,,,,神杉,
NEXCO,1537,2024-09-24 00:00:00,【2024年8月30日追加】新名神高速道路 淀川東高架橋(鋼上部工)工事(その2)(見積参考資料公表),西日本高速道路株式会社(NEXCO) 関西支社,JFEエンジニアリング株式会社・宮地エンジニアリング株式会社新名神高速道路淀川東高架橋(鋼上部工)工事特定建設工事共同企業体,2572900000,,,,,,,,,神杉,
NEXCO,1538,2025-11-05 00:00:00,京奈和自動車道 大住第一高架橋他3橋耐震補強工事,西日本高速道路株式会社(NEXCO) 関西支社,鉄建建設株式会社,3608000000,,,,,,,,,神杉,
NEXCO,1539,2024-07-26 00:00:00,新名神高速道路 大津地区舗装工事発注用図面作成業務,西日本高速道路株式会社(NEXCO) 関西支社 大津工事事務所,大日本ダイヤコンサルタント株式会社,31614000,,,,,,,,,神杉,
NEXCO,1540,2025-08-21 00:00:00,舞鶴若狭自動車道 本所川橋(下部工)工事,西日本高速道路株式会社(NEXCO) 関西支社 福知山高速道路事務所,株式会社杉本組,423280000,,,,,,,,,神杉,
NEXCO,1541,2025-12-19 00:00:00,東九州自動車道 末広地区工事用道路詳細設計業務,西日本高速道路株式会社(NEXCO) 九州支社,株式会社長大,4785000,,,,,,,,,神杉,
NEXCO,1542,2024-12-06 00:00:00,東九州自動車道 大分宮河内IC~臼杵IC間工事発注用図面作成業務,西日本高速道路株式会社(NEXCO) 九州支社,株式会社CPC,11209000,,,,,,,,,神杉,
NEXCO,1543,2026-01-14 00:00:00,佐世保道路 佐世保地区遮音壁工事,西日本高速道路株式会社(NEXCO) 九州支社,ミカドコーポレーション(株,145000000,,,,,,,,,神杉,
NEXCO,1544,2025-10-23 00:00:00,長崎自動車道 不動山トンネル他1箇所CCTV設備更新工事,西日本高速道路株式会社(NEXCO) 九州支社,株式会社中電工,506000000,,,,,,,,,神杉,
NEXCO,1545,2025-12-02 00:00:00,鹿児島道路 牧之角橋(PC上部工)工事,西日本高速道路株式会社(NEXCO) 九州支社,コーアツ工業株式会社,1397000000,,,,,,,,,神杉,
NEXCO,1546,2025-12-22 00:00:00,椎田道路 築城工事,西日本高速道路株式会社(NEXCO) 九州支社,株式会社不動テトラ・岡本土木株式会社JV,1898000000,,,,,,,,,神杉,
NEXCO,1547,2025-12-17 00:00:00,東九州自動車道 臼杵舗装工事,西日本高速道路株式会社(NEXCO) 九州支社,大林道路株式会社,3258200000,,,,,,,,,神杉,
NEXCO,1548,2025-12-18 00:00:00,米子自動車道 谷川トンネル他2箇所トンネル照明設備工事,西日本高速道路株式会社(NEXCO) 中国支社,株式会社サンエレック,484000000,,,,,,,,,神杉,
NEXCO,1549,2026-01-30 00:00:00,浜田自動車道 中峠橋(下部工)工事,西日本高速道路株式会社(NEXCO) 中国支社,今岡工業株式会社,583000000,,,,,,,,,神杉,
NEXCO,1550,2025-10-01 00:00:00,浜田自動車道 猪子谷橋(下部工)工事,西日本高速道路株式会社(NEXCO) 中国支社,今井産業株式会社,736780000,,,,,,,,,神杉,
NEXCO,1551,2025-11-10 00:00:00,令和7年度 米子高速道路事務所他1管内 道路交通情報設備更新工事,西日本高速道路株式会社(NEXCO) 中国支社,名古屋電機工業株式会社,869000000,,,,,,,,,神杉,
NEXCO,1552,2025-12-04 00:00:00,令和7年度 山陽自動車道 関戸トンネル他6箇所トンネル照明設備改修工事,西日本高速道路株式会社(NEXCO) 中国支社,株式会社サンエレック,1270000000,,,,,,,,,神杉,
NEXCO,1553,2025-11-25 00:00:00,【R7.10.29修正】米子自動車道 佐川橋他1橋(PC上部工)工事(見積参考資料),西日本高速道路株式会社(NEXCO) 中国支社,極東興和株式会社,1831500000,,,,,,,,,神杉,
NEXCO,1554,2025-08-27 00:00:00,中国自動車道(特定更新等)厚狭川橋他1橋床版取替工事,西日本高速道路株式会社(NEXCO) 中国支社,株式会社横河ブリッジ,1848000000,,,,,,,,,神杉,
NEXCO,1555,2024-09-24 00:00:00,安来道路 安来西工事,西日本高速道路株式会社(NEXCO) 中国支社,株式会社森組,2152000000,,,,,,,,,神杉,
NEXCO,1556,2025-07-31 00:00:00,中国自動車道(特定更新等)加茂川橋(下り線)他1橋床版打換工事,西日本高速道路株式会社(NEXCO) 中国支社,極東興和株式会社・フジタ道路株式会社中国自動車道(特定更新等)加茂川橋(下り線)他1橋床版打換工事特定建設工事共同企業体,2502500000,,,,,,,,,神杉,
NEXCO,1557,2024-07-12 00:00:00,伊勢湾岸自動車道 名港中央大橋斜材ケーブル補修工事,中日本高速道路株式会社(NEXCO),株式会社IHIインフラシステム,97900000,,,,,,,,,高橋,
NEXCO,1558,2024-08-07 00:00:00,中央自動車道 阿木川橋他6橋鋼橋補修工事,中日本高速道路株式会社(NEXCO),瀧上建設興業株式会社,183700000,,,,,,,,,高橋,
NEXCO,1559,2025-04-21 00:00:00,中央自動車道 相模湖付近渋滞対策工事発注用図面作成,中日本高速道路株式会社(NEXCO) 【［閉鎖］八王子支社】,株式会社エイト日本技術開発,5610000,,,,,,,,,高橋,
NEXCO,1560,2025-04-18 00:00:00,長野自動車道 梓川サービスエリア駐車ます改良工事(2024年度),中日本高速道路株式会社(NEXCO) 【［閉鎖］八王子支社】,前田道路株式会社,408000000,,,,,,,,,高橋,
NEXCO,1561,2025-06-19 00:00:00,東海北陸自動車道(4車線化) 下田地区工事用道路設計,中日本高速道路株式会社(NEXCO) 金沢支社,大日コンサルタント株式会社,19960000,,,,,,,,,高橋,
NEXCO,1562,2025-04-14 00:00:00,北陸自動車道 片山津インターチェンジ散水融雪設備更新工事,中日本高速道路株式会社(NEXCO) 金沢支社,株式会社文珠四郎管工商会,101200000,,,,,,,,,高橋,
NEXCO,1563,2025-06-24 00:00:00,北陸自動車道 砺波IC~富山西IC間横断管補修工事(2025年度),中日本高速道路株式会社(NEXCO) 金沢支社,株式会社今村組,275000000,,,,,,,,,高橋,
